"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0002",1,"ld0002_1",1.08433333333333,-0.922905076728147,0.015053058315753,-0.15042486110298,-0.764076112870176,-0.515675983509562,-1.64784989775249,-0.736342109227022
"ld0002",2,"ld0002_2",1.11966666666667,0.285048223636741,1.68435548236861,-0.20554213271226,-0.152133084191517,-0.192121448069883,0.152591443404937,-0.463024272742909
"ld0002",3,"ld0002_3",1.01566666666667,1.03836651161829,1.37235059049292,-0.925283283999243,1.58422436879543,0.666438649734772,1.94987684358882,-1.29396329723481
"ld0002",4,"ld0002_4",1.071,1.43184119121826,1.62003358288093,1.64271755453669,0.863995974456675,0.822069041187613,1.38766563589049,-0.841802062674772
"ld0002",5,"ld0002_5",1.12933333333333,-1.36069897256979,1.77729052807774,1.44784097577252,1.92758444987003,1.35233595816585,1.40608872232852,-0.389750642879578
"ld0002",6,"ld0002_6",1.099,-1.32120115161761,1.23179019375713,1.54768334139934,1.40808028170038,2.58329907536501,2.22040818815764,-0.621823608573009
"ld0002",7,"ld0002_7",1.09166666666667,-0.41080373923993,1.01176654995365,0.903710317450131,-0.622567022416804,1.58652128141919,1.36678649439719,-0.678890536307414
"ld0002",8,"ld0002_8",1.04633333333333,0.511529144923039,1.40448061257548,1.27225592900478,2.44643456837021,0.970966298901588,0.647330676171002,-1.04041092469184
"ld0002",9,"ld0002_9",1.02866666666667,1.13052692940869,1.23685372069868,1.11717256751782,2.06086579757417,1.13986633801281,2.0969148345888,-1.18555681785022
"ld0002",10,"ld0002_10",1.038,1.15539968049868,-0.166160737344302,-0.12247788041563,0.385203865771844,0.812995587084481,0.324856200697507,-1.10856810860364
"ld0006",1,"ld0006_1",1.09266666666667,-0.600286754699069,-0.827606492157156,-0.518406782888355,-1.37256167994195,-1.29496639717943,-1.04518371320514,-0.671086148150257
"ld0006",2,"ld0006_2",1.10366666666667,0.173452215653317,-0.514889515643974,-0.336153415743952,0.109200053031145,0.00812070071410155,0.449912878584818,-0.585706215535613
"ld0006",3,"ld0006_3",0.694,-1.44703011448285,-1.20032042920818,-0.672248310295623,1.32978373004848,-0.350878728457475,-1.24153985824795,-4.54002839148531
"ld0006",4,"ld0006_4",1.03566666666667,-0.64285001427623,-0.626096199439089,-0.77626253389909,0.0251883369134882,-1.30988852973345,-1.00274873761468,-1.1277501916147
"ld0006",5,"ld0006_5",1.102,-0.267945219696098,-0.655102491425019,1.757444384423,-0.402035486478519,-0.3057578802794,-1.41394212785988,-0.598587723206412
"ld0006",6,"ld0006_6",1.05866666666667,-0.437552977796405,-1.32268023936285,-2.66632661374381,-3.71618019433501,-0.638592507238127,-0.651273002847441,-0.940528038540963
"ld0006",7,"ld0006_7",0.995666666666667,-1.03354479719072,-1.83625021450768,0.0735895059875392,-0.817827542914875,-1.2386316362918,-0.894729339023648,-1.46348214941244
"ld0006",8,"ld0006_8",1.01933333333333,-0.607536806386834,-0.699203445303725,-1.07302593738903,-0.748458627239501,-1.00140239278498,0.269029947534024,-1.26324725677522
"ld0006",9,"ld0006_9",0.974,-0.485196338074738,-0.319095454340051,-0.711312624013145,-1.09563087306624,1.18044185848514,-1.23070185138475,-1.65101382272991
"ld0006",10,"ld0006_10",1.01866666666667,-1.16880984510415,-0.729573700455134,-0.86042597255135,0.499882717808044,0.190999693649204,0.00480133772608801,-1.26882376466368
